USPS,GEOID,ANSICODE,NAME,LSAD,FUNCSTAT,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG
OK,4036000,02410788,Hooker city,25,A,2729494,0,1.054,0.000,36.861147,-101.216113
OK,4036020,02412767,Hoot Owl town,43,A,153542,1684,0.059,0.001,36.359983,-95.121414
OK,4036090,02412768,Horntown town,43,A,10227098,138360,3.949,0.053,35.083603,-96.237590
OK,4036150,02412772,Howe town,43,A,4266104,0,1.647,0.000,34.950035,-94.640807
OK,4036300,02410805,Hugo city,25,A,16665467,62480,6.435,0.024,34.012080,-95.512167
OK,4036400,02412779,Hulbert town,43,A,2692700,0,1.040,0.000,35.931483,-95.143695
OK,4036600,02412781,Hunter town,43,A,650277,0,0.251,0.000,36.563686,-97.662464
OK,4036700,02412785,Hydro town,43,A,1741751,0,0.672,0.000,35.547986,-98.579684
OK,4036750,02410089,Idabel city,25,A,43719247,312113,16.880,0.121,33.902061,-94.829970
OK,4036850,02412791,Indiahoma town,43,A,726621,0,0.281,0.000,34.619880,-98.752097
OK,4036945,02584382,Indianola CDP,57,S,2280059,0,0.880,0.000,36.444505,-94.674667
OK,4036950,02412793,Indianola town,43,A,810916,0,0.313,0.000,35.163384,-95.775998
OK,4037100,02412794,Inola town,43,A,17306943,168854,6.682,0.065,36.112913,-95.552455
OK,4037275,02408432,Iron Post CDP,57,S,6997194,0,2.702,0.000,36.155679,-95.135060
OK,4037350,02629923,Isabella CDP,57,S,7728367,2569,2.984,0.001,36.238987,-98.326401
OK,4037410,02412798,IXL town,43,A,10152928,105523,3.920,0.041,35.528769,-96.385394
OK,4037650,02410135,Jay city,25,A,8653411,0,3.341,0.000,36.427251,-94.795457
OK,4037750,02412802,Jefferson town,43,A,706576,0,0.273,0.000,36.720352,-97.790894
OK,4037800,02410139,Jenks city,25,A,44312746,2514212,17.109,0.971,35.998219,-95.973404
OK,4037850,02412803,Jennings town,43,A,1424370,0,0.550,0.000,36.182294,-96.568977
OK,4038000,02412805,Jet town,43,A,806710,0,0.311,0.000,36.666400,-98.181375
OK,4038200,02412806,Johnson town,43,A,10198673,9691,3.938,0.004,35.413979,-96.835000
OK,4038350,02412809,Jones town,43,A,35399038,16652,13.668,0.006,35.566730,-97.288914
OK,4038475,02408457,Justice CDP,57,S,22976887,0,8.871,0.000,36.290802,-95.563561
OK,4038600,02412816,Kansas town,43,A,4798314,0,1.853,0.000,36.205650,-94.789114
OK,4038700,02412817,Katie town,43,A,52800211,277759,20.386,0.107,34.590712,-97.325620
OK,4038800,02410168,Kaw City city,25,A,6817075,7350033,2.632,2.838,36.767602,-96.865764
OK,4039000,02412821,Kellyville town,43,A,3044144,6157,1.175,0.002,35.936447,-96.208990
OK,4039050,02412822,Kemp town,43,A,465895,0,0.180,0.000,33.769512,-96.354364
OK,4039150,02412824,Kendrick town,43,A,391153,0,0.151,0.000,35.785375,-96.775523
OK,4039200,02412825,Kenefic town,43,A,2531084,0,0.977,0.000,34.150043,-96.364253
OK,4039400,02629924,Kenton CDP,57,S,1851647,0,0.715,0.000,36.906359,-102.965209
OK,4039450,02584383,Kenwood CDP,57,S,116713000,0,45.063,0.000,36.301249,-94.997873
OK,4039500,02412827,Keota town,43,A,980969,1149,0.379,0.000,35.257388,-94.922314
OK,4039550,02412829,Ketchum town,43,A,3309812,5861,1.278,0.002,36.523669,-95.031931
OK,4039600,02412831,Keyes town,43,A,968667,0,0.374,0.000,36.807685,-102.251844
OK,4039625,02408478,Keys CDP,57,S,14279432,47454,5.513,0.018,35.802786,-94.941358
OK,4039750,02412832,Kiefer town,43,A,6192112,61348,2.391,0.024,35.943748,-96.053032
OK,4039800,02412833,Kildare town,43,A,368029,0,0.142,0.000,36.808254,-97.049960
OK,4039850,02411546,Kingfisher city,25,A,10502274,128132,4.055,0.049,35.843117,-97.937906
OK,4039900,02412835,Kingston town,43,A,9046285,0,3.493,0.000,33.997889,-96.695219
OK,4039950,02412837,Kinta town,43,A,1634133,26475,0.631,0.010,35.119759,-95.238238
OK,4040000,02412839,Kiowa town,43,A,3309249,19419,1.278,0.007,34.722078,-95.902192
OK,4040100,02412843,Knowles town,43,A,454996,0,0.176,0.000,36.873062,-100.193034
OK,4040200,02411555,Konawa city,25,A,3394794,0,1.311,0.000,34.958183,-96.753527
OK,4040300,02411559,Krebs city,25,A,11129624,21801,4.297,0.008,34.929665,-95.719720
OK,4040400,02412847,Kremlin town,43,A,660117,0,0.255,0.000,36.546571,-97.832315
OK,4040700,02412860,Lahoma town,43,A,870350,0,0.336,0.000,36.388110,-98.088738
OK,4040800,02412861,Lake Aluma town,43,A,673374,54943,0.260,0.021,35.531470,-97.447417
OK,4041250,02412872,Lamar town,43,A,31246317,2524,12.064,0.001,35.094005,-96.123680
OK,4041300,02412873,Lambert town,43,A,297521,0,0.115,0.000,36.683205,-98.423742
OK,4041350,02412874,Lamont town,43,A,874320,0,0.338,0.000,36.691320,-97.558245
OK,4041400,02629925,Lane CDP,57,S,20595386,94418,7.952,0.036,34.299880,-95.989631
OK,4041500,02412876,Langley town,43,A,4017008,0,1.551,0.000,36.465793,-95.045748
OK,4041550,02412877,Langston town,43,A,10231766,1056457,3.951,0.408,35.934238,-97.261260
OK,4041680,02629926,Latta CDP,57,S,6525867,0,2.520,0.000,34.753146,-96.708797
OK,4041700,02412880,Laverne town,43,A,1994339,0,0.770,0.000,36.705256,-99.897046
OK,4041760,02412883,Lawrence Creek town,43,A,1903493,0,0.735,0.000,36.083809,-96.426749
OK,4041850,02411638,Lawton city,25,A,209876261,0,81.034,0.000,34.617048,-98.420400
OK,4041900,02408592,Leach CDP,57,S,14894470,0,5.751,0.000,36.197849,-94.909861
OK,4041950,02629927,Lebanon CDP,57,S,7874507,2539039,3.040,0.980,33.971741,-96.923827
OK,4042050,02412886,Leedey town,43,A,1064858,0,0.411,0.000,35.868860,-99.344973
OK,4042150,02412884,Le Flore town,43,A,3609850,10300,1.394,0.004,34.897491,-94.975913
OK,4042200,02410817,Lehigh city,25,A,4067110,133839,1.570,0.052,34.474729,-96.221689
OK,4042300,02412889,Lenapah town,43,A,993222,0,0.383,0.000,36.851336,-95.635702
OK,4042450,02412890,Leon town,43,A,689856,0,0.266,0.000,33.877342,-97.429045
OK,4042600,02629928,Lequire CDP,57,S,8133869,32003,3.141,0.012,35.111152,-95.111864
OK,4042700,02410830,Lexington city,25,A,6197711,5790,2.393,0.002,35.017605,-97.335018
OK,4042850,02584384,Liberty CDP,57,S,6002475,17535,2.318,0.007,35.460861,-94.545749
OK,4042860,02412894,Liberty town,43,A,15879822,0,6.131,0.000,35.853015,-95.986367
OK,4043000,02412895,Lima town,43,A,1167774,0,0.451,0.000,35.173730,-96.598468
OK,4043057,02408608,Limestone CDP,57,S,8143102,0,3.144,0.000,36.314342,-95.747721
OK,4043150,02410840,Lindsay city,25,A,6106471,15271,2.358,0.006,34.840485,-97.609851
OK,4043450,02412907,Loco town,43,A,677309,0,0.262,0.000,34.329529,-97.680654
OK,4043500,02412908,Locust Grove town,43,A,4530853,0,1.749,0.000,36.197725,-95.168468
OK,4043750,02410861,Lone Grove city,25,A,71193096,221026,27.488,0.085,34.180972,-97.253313
OK,4043850,02412911,Lone Wolf town,43,A,1341107,0,0.518,0.000,34.990419,-99.245662
OK,4043900,02408126,Long CDP,57,S,19717013,48031,7.613,0.019,35.497823,-94.538858
OK,4043950,02412912,Longdale town,43,A,692563,0,0.267,0.000,36.133669,-98.550984
OK,4043975,02408127,Longtown CDP,57,S,68690098,24740802,26.521,9.552,35.242373,-95.518593
OK,4044000,02412913,Lookeba town,43,A,658105,0,0.254,0.000,35.363021,-98.363833
OK,4044075,02408141,Lost City CDP,57,S,60934309,0,23.527,0.000,36.000647,-95.122306
OK,4044100,02412920,Lotsee town,43,A,50826,0,0.020,0.000,36.133407,-96.209109
OK,4044150,02412921,Loveland town,43,A,582247,2564,0.225,0.001,34.304985,-98.771271
OK,4044300,02412923,Loyal town,43,A,213049,0,0.082,0.000,35.972784,-98.118394
OK,4044350,02629930,Lucien CDP,57,S,1415935,0,0.547,0.000,36.274764,-97.455029
OK,4044500,02412925,Luther town,43,A,39534424,0,15.264,0.000,35.668028,-97.190525
OK,4044775,02408155,Lyons Switch CDP,57,S,21575482,852914,8.330,0.329,35.788983,-94.685328
OK,4044800,02411056,McAlester city,25,A,41949847,321964,16.197,0.124,34.926816,-95.769944
OK,4044925,02408197,McCord CDP,57,S,11327373,25890,4.374,0.010,36.673116,-97.035920
OK,4044950,02412967,McCurtain town,43,A,2848588,44914,1.100,0.017,35.150561,-94.967178
OK,4045350,02412969,McLoud city,25,A,49063814,205187,18.944,0.079,35.412153,-97.106622
OK,4045500,02412932,Macomb town,43,A,229839,0,0.089,0.000,35.147885,-97.008658
OK,4045750,02410907,Madill city,25,A,12272644,89604,4.738,0.035,34.086003,-96.774992
OK,4046000,02412938,Manchester town,43,A,635481,0,0.245,0.000,36.994433,-98.035091
OK,4046050,02410917,Mangum city,25,A,4531674,0,1.750,0.000,34.878377,-99.503953
OK,4046150,02412943,Manitou town,43,A,858474,0,0.331,0.000,34.507113,-98.980911
OK,4046200,02412944,Mannford town,43,A,17793057,5177000,6.870,1.999,36.132862,-96.330428
OK,4046300,02412945,Mannsville town,43,A,8443073,61703,3.260,0.024,34.183377,-96.908323
OK,4046400,02412950,Maramec town,43,A,633141,0,0.244,0.000,36.241970,-96.680496
OK,4046450,02412953,Marble City town,43,A,1049680,2613,0.405,0.001,35.582587,-94.819149
OK,4046488,02408177,Marietta CDP,57,S,4693159,5769,1.812,0.002,35.849106,-94.654584
OK,4046500,02411034,Marietta city,25,A,6293469,24933,2.430,0.010,33.935099,-97.123652
OK,4046550,02412957,Marland town,43,A,676230,0,0.261,0.000,36.561119,-97.152909
OK,4046600,02411038,Marlow city,25,A,18053307,359346,6.970,0.139,34.631115,-97.956728
OK,4046650,02412958,Marshall town,43,A,1303419,0,0.503,0.000,36.155412,-97.625727
OK,4046700,02412960,Martha town,43,A,649792,0,0.251,0.000,34.726001,-99.386653
OK,4046900,02411050,Maud city,25,A,2732614,0,1.055,0.000,35.133522,-96.778127
OK,4047000,02412964,May town,43,A,648243,0,0.250,0.000,36.617401,-99.748479
OK,4047150,02412966,Maysville town,43,A,4038744,968486,1.559,0.374,34.864713,-97.373593
OK,4047200,02408193,Mazie CDP,57,S,5918978,0,2.285,0.000,36.142561,-95.330214
OK,4047250,02412971,Mead town,43,A,296629,0,0.115,0.000,34.000756,-96.510966
OK,4047300,02411068,Medford city,25,A,2786086,0,1.076,0.000,36.803723,-97.737879
OK,4047350,02412976,Medicine Park town,43,A,5167703,128714,1.995,0.050,34.729381,-98.485963
OK,4047450,02412978,Meeker town,43,A,7332705,179633,2.831,0.069,35.481838,-96.895533
OK,4047750,02412983,Meno town,43,A,491669,0,0.190,0.000,36.388174,-98.177960
OK,4047800,02412984,Meridian town,43,A,510338,0,0.197,0.000,35.844004,-97.245709
OK,4047810,02408818,Meridian CDP,57,S,19391027,379735,7.487,0.147,34.424740,-97.977401
OK,4048000,02411093,Miami city,25,A,28070711,219013,10.838,0.085,36.887000,-94.873378
OK,4048350,02411102,Midwest City city,25,A,63203155,36659,24.403,0.014,35.458752,-97.374570
OK,4048400,02412993,Milburn town,43,A,1218728,3636,0.471,0.001,34.238658,-96.552394
OK,4048500,02412996,Mill Creek town,43,A,968743,1369,0.374,0.001,34.401033,-96.825202
OK,4048600,02412998,Millerton town,43,A,4584358,27425,1.770,0.011,33.983433,-95.017129
OK,4048750,02411117,Minco city,25,A,31810139,90357,12.282,0.035,35.315660,-97.951399
OK,4049000,02413007,Moffett town,43,A,1830280,23675,0.707,0.009,35.389957,-94.447373
OK,4049050,02629931,Monroe CDP,57,S,3623792,0,1.399,0.000,34.993724,-94.515539
OK,4049200,02411155,Moore city,25,A,56539676,845234,21.830,0.326,35.329598,-97.475005
OK,4049250,02413012,Mooreland town,43,A,2174334,0,0.840,0.000,36.437983,-99.204478
OK,4049400,02411168,Morris city,25,A,2854666,140214,1.102,0.054,35.605205,-95.862057
OK,4049450,02413015,Morrison town,43,A,3798758,0,1.467,0.000,36.291048,-97.034874
OK,4049550,02413017,Mounds town,43,A,5613801,128246,2.168,0.050,35.871946,-96.056647
OK,4049600,02413020,Mountain Park town,43,A,1964645,0,0.759,0.000,34.698840,-98.952306
OK,4049650,02413022,Mountain View town,43,A,1394938,0,0.539,0.000,35.099381,-98.750134
OK,4049825,02584385,Mulberry CDP,57,S,2419555,3768,0.934,0.001,35.868687,-94.699450
OK,4049850,02413026,Muldrow town,43,A,11173936,132504,4.314,0.051,35.403420,-94.597523
OK,4049900,02413028,Mulhall town,43,A,2106235,0,0.813,0.000,36.112098,-97.342802
OK,4049950,02408891,Murphy CDP,57,S,11073480,0,4.275,0.000,36.133657,-95.240890
OK,4050050,02411201,Muskogee city,25,A,111621526,4048325,43.097,1.563,35.742697,-95.357010
OK,4050100,02411202,Mustang city,25,A,31044042,66541,11.986,0.026,35.391847,-97.725140
OK,4050150,02413031,Mutual town,43,A,683705,0,0.264,0.000,36.230432,-99.167935
OK,4050200,02408901,Narcissa CDP,57,S,10721025,0,4.139,0.000,36.801033,-94.927866
OK,4050250,02629932,Nardin CDP,57,S,2692829,0,1.040,0.000,36.804091,-97.449868
OK,4050300,02413033,Nash town,43,A,845718,0,0.327,0.000,36.664990,-98.052078
OK,4050975,02629933,Nescatunga CDP,57,S,584420,0,0.226,0.000,36.754293,-98.156052
OK,4051050,02413041,New Alluwe town,43,A,296307,0,0.114,0.000,36.610029,-95.488728
OK,4051150,02411241,Newcastle city,25,A,154871153,2987065,59.796,1.153,35.242395,-97.595336
OK,4051250,02411230,New Cordell city,25,A,6590530,0,2.545,0.000,35.297242,-98.981599
OK,4051275,02408917,New Eucha CDP,57,S,20131020,0,7.773,0.000,36.391169,-94.852219
OK,4051300,02411246,Newkirk city,25,A,3412330,0,1.318,0.000,36.881671,-97.055436
OK,4051750,02413047,New Woodville town,43,I,286864,0,0.111,0.000,33.968703,-96.654941
OK,4051800,02411254,Nichols Hills city,25,A,5082062,26585,1.962,0.010,35.546389,-97.543270
OK,4051850,02411255,Nicoma Park city,25,A,8644465,1248,3.338,0.000,35.491780,-97.324313
OK,4051900,02584386,Nicut CDP,57,S,41909784,305715,16.181,0.118,35.602384,-94.562909
OK,4052100,02413050,Ninnekah town,43,A,26374097,0,10.183,0.000,34.964075,-97.944763
OK,4052150,02411258,Noble city,25,A,33959359,573413,13.112,0.221,35.138195,-97.371525
OK,4052450,02413051,Norge town,43,A,794544,0,0.307,0.000,34.989227,-97.994060
OK,4052500,02411267,Norman city,25,A,463011592,27576719,178.770,10.647,35.240569,-97.345299
OK,4052600,02413053,North Enid town,43,A,6018499,0,2.324,0.000,36.445706,-97.863384
OK,4052700,02413054,North Miami town,43,A,502384,0,0.194,0.000,36.920142,-94.879675
OK,4052862,02408958,Notchietown CDP,57,S,20246008,249174,7.817,0.096,35.585242,-95.089627
OK,4052900,02411285,Nowata city,25,A,8684781,0,3.353,0.000,36.698552,-95.638207
OK,4053210,02413063,Oak Grove town,43,I,331609,0,0.128,0.000,36.205579,-96.338392
OK,4053350,02408968,Oakhurst CDP,57,S,14751939,8993,5.696,0.003,36.076879,-96.065998
OK,4053400,02413068,Oakland town,43,A,3132322,174,1.209,0.000,34.097491,-96.798234
OK,4053550,02413069,Oaks town,43,A,2096859,0,0.810,0.000,36.169576,-94.852618
OK,4053600,02413070,Oakwood town,43,A,591183,0,0.228,0.000,35.931483,-98.703030
OK,4053700,02413072,Ochelata town,43,A,626535,0,0.242,0.000,36.600943,-95.981190
OK,4054000,02411307,Oilton city,25,A,2740680,0,1.058,0.000,36.082150,-96.581943
OK,4054050,02413074,Okarche town,43,A,4875416,6662,1.882,0.003,35.720553,-97.975601
OK,4054100,02413075,Okay town,43,A,2143181,0,0.827,0.000,35.865018,-95.307721
OK,4054150,02413076,Okeene town,43,A,5959322,0,2.301,0.000,36.117065,-98.316469
OK,4054200,02411310,Okemah city,25,A,6547040,235060,2.528,0.091,35.429870,-96.300295
OK,4055000,02411311,Oklahoma City city,25,A,1570317627,37245501,606.303,14.381,35.467079,-97.513657
OK,4055150,02411312,Okmulgee city,25,A,44253029,7221693,17.086,2.788,35.625162,-95.954032
OK,4055200,02413077,Oktaha town,43,A,688775,0,0.266,0.000,35.577624,-95.477810
OK,4055275,02408984,Old Eucha CDP,57,S,8029755,0,3.100,0.000,36.355135,-94.937907
OK,4055285,02584387,Old Green CDP,57,S,8347719,62458,3.223,0.024,35.985407,-94.608238
OK,4055450,02413080,Olustee town,43,A,2136905,0,0.825,0.000,34.547503,-99.424027
OK,4055750,02413081,Oologah town,43,A,3235268,0,1.249,0.000,36.443371,-95.708626
OK,4055850,02413087,Optima town,43,A,1132544,0,0.437,0.000,36.762001,-101.349690
OK,4056050,02413091,Orlando town,43,A,1014118,0,0.392,0.000,36.148356,-97.374844
OK,4056150,02413093,Osage town,43,A,799412,0,0.309,0.000,36.294894,-96.417956
OK,4056650,02411345,Owasso city,25,A,42945343,49887,16.581,0.019,36.287205,-95.835524
OK,4056800,02413097,Paden town,43,A,1316090,20299,0.508,0.008,35.507327,-96.567098
OK,4056900,02413104,Panama town,43,A,4096764,33395,1.582,0.013,35.171252,-94.670860
OK,4056950,02629934,Panola CDP,57,S,2904376,18257,1.121,0.007,34.922108,-95.208357
OK,4057100,02413108,Paoli town,43,A,1036126,23224,0.400,0.009,34.826170,-97.262873
OK,4057150,02413113,Paradise Hill town,43,A,1416353,9734,0.547,0.004,35.607361,-95.073085
OK,4057300,02409027,Park Hill CDP,57,S,89098541,1342798,34.401,0.518,35.854817,-94.952783
OK,4057550,02411387,Pauls Valley city,25,A,22160003,428723,8.556,0.166,34.727658,-97.236606
OK,4057600,02411388,Pawhuska city,25,A,9407780,40603,3.632,0.016,36.669064,-96.331216
OK,4057650,02411389,Pawnee city,25,A,5711989,0,2.205,0.000,36.336353,-96.801862
OK,4057875,02409044,Peavine CDP,57,S,24220627,171310,9.352,0.066,35.900317,-94.606632
OK,4057950,02584388,Peggs CDP,57,S,39653061,0,15.310,0.000,36.067284,-95.071798
OK,4058050,02413125,Pensacola town,43,A,382922,0,0.148,0.000,36.455558,-95.129234
OK,4058100,02413126,Peoria town,43,A,555642,0,0.215,0.000,36.915242,-94.669808
OK,4058150,02411402,Perkins city,25,A,7855963,0,3.033,0.000,35.978052,-97.029927
OK,4058250,02411404,Perry city,25,A,16891347,1926101,6.522,0.744,36.280188,-97.308166
OK,4058400,02409058,Pettit CDP,57,S,29916076,37656,11.551,0.015,35.775824,-94.975321
OK,4058500,02413128,Phillips town,43,A,1338630,8724,0.517,0.003,34.504221,-96.222227
OK,4058700,02411419,Piedmont city,25,A,112910151,1160342,43.595,0.448,35.674850,-97.753510
OK,4059100,02584389,Piney CDP,57,S,11699601,156917,4.517,0.061,35.890519,-94.555943
OK,4059125,02409074,Pinhook Corner CDP,57,S,24822381,70528,9.584,0.027,35.533147,-94.891677
OK,4059150,02413137,Pink town,43,A,93555067,0,36.122,0.000,35.232621,-97.100144
OK,4059175,02409064,Pin Oak Acres CDP,57,S,14525289,0,5.608,0.000,36.122561,-95.288859
OK,4059350,02413139,Pittsburg town,43,A,1216713,0,0.470,0.000,34.711583,-95.850174
OK,4059500,02629935,Platter CDP,57,S,4335188,72451,1.674,0.028,33.907851,-96.533959
OK,4059700,02412493,Pocasset town,43,A,6997184,0,2.702,0.000,35.177973,-97.959238
OK,4059750,02412494,Pocola town,43,A,78433839,785545,30.283,0.303,35.251531,-94.467919
OK,4059850,02411455,Ponca City city,25,A,47618255,3179450,18.386,1.228,36.721042,-97.068444
OK,4059950,02411456,Pond Creek city,25,A,2162608,0,0.835,0.000,36.667564,-97.802914
OK,4060150,02412498,Porter town,43,A,1822404,0,0.704,0.000,35.868302,-95.520226
OK,4060250,02412500,Porum town,43,A,2168932,62697,0.837,0.024,35.357128,-95.263390
OK,4060350,02411476,Poteau city,25,A,78090137,6406911,30.151,2.474,35.042967,-94.634896
OK,4060500,02411483,Prague city,25,A,7763403,919382,2.997,0.355,35.514607,-96.711842
OK,4060750,02584390,Proctor CDP,57,S,21756171,167943,8.400,0.065,35.980757,-94.734241
OK,4060850,02412511,Prue town,43,A,1169143,0,0.451,0.000,36.249568,-96.266705
OK,4061000,02411500,Pryor Creek city,25,A,25649572,99687,9.903,0.038,36.299658,-95.311266
OK,4061020,02409110,Pump Back CDP,57,S,5360413,1678998,2.070,0.648,36.260656,-95.121073
OK,4061150,02411503,Purcell city,25,A,34688750,1060001,13.393,0.409,35.017979,-97.373452
OK,4061250,02412512,Putnam town,43,A,259766,0,0.100,0.000,35.855893,-98.967941
OK,4061400,02412515,Quapaw town,43,A,2581902,26908,0.997,0.010,36.950545,-94.786745
OK,4061550,02412520,Quinton town,43,A,2904178,39018,1.121,0.015,35.124888,-95.367388
OK,4061650,02412522,Ralston town,43,A,1178403,0,0.455,0.000,36.503537,-96.737538
OK,4061700,02412524,Ramona town,43,A,2005587,0,0.774,0.000,36.532119,-95.925972
OK,4061850,02412527,Randlett town,43,A,1625045,0,0.627,0.000,34.177347,-98.463921
OK,4061900,02412530,Ratliff City town,43,A,2900225,12266,1.120,0.005,34.452423,-97.517348
OK,4061950,02412531,Rattan town,43,A,10246477,101696,3.956,0.039,34.196040,-95.404544
OK,4062000,02412532,Ravia town,43,A,1387544,821,0.536,0.000,34.240535,-96.757117
OK,4062200,02412539,Redbird town,43,A,2155217,0,0.832,0.000,35.887109,-95.587190
OK,4062275,02409151,Redbird Smith CDP,57,S,26459870,220175,10.216,0.085,35.562258,-95.028493
OK,4062550,02412536,Red Oak town,43,A,2395288,9196,0.925,0.004,34.950747,-95.081097
OK,4062650,02412538,Red Rock town,43,A,639098,0,0.247,0.000,36.460076,-97.179583
OK,4062875,02409163,Remy CDP,57,S,33315460,153458,12.863,0.059,35.461440,-94.499574
OK,4062900,02412542,Renfrow town,43,A,248571,0,0.096,0.000,36.924839,-97.657050
OK,4062950,02412543,Rentiesville town,43,A,4455204,0,1.720,0.000,35.533059,-95.484947
OK,4063100,02412546,Reydon town,43,A,1170436,0,0.452,0.000,35.650226,-99.923701
OK,4063350,02412552,Ringling town,43,A,1712707,0,0.661,0.000,34.178412,-97.591989
OK,4063450,02412553,Ringwood town,43,A,2273638,1382,0.878,0.001,36.383435,-98.239265
OK,4063500,02412554,Ripley town,43,A,977051,0,0.377,0.000,36.016815,-96.904627
OK,4063537,02409182,River Bottom CDP,57,S,24177715,0,9.335,0.000,35.635821,-95.237885
OK,4063600,02412560,Rock Island town,43,A,31522026,156945,12.171,0.061,35.184900,-94.482612
OK,4063700,02412566,Rocky town,43,A,590800,0,0.228,0.000,35.156102,-99.059357
